index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,Mastery
14,Class3,1704103291.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,0,5,2b9ef4e3749f713870b0,0.1
15,Class3,1704103242.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,2b9ef4e3749f713870b0,0.1
16,Class3,1704103222.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,0,4,2b9ef4e3749f713870b0,0.1
17,Class3,1704103159.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,0,5,2b9ef4e3749f713870b0,0.1
18,Class3,1704103145.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,2b9ef4e3749f713870b0,0.1
19,Class3,1704103115.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,2b9ef4e3749f713870b0,0.1
20,Class3,1704103106.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,0,4,2b9ef4e3749f713870b0,0.1
21,Class3,1704103036.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,360,2,2b9ef4e3749f713870b0,1.0
22,Class3,1704102983.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,2b9ef4e3749f713870b0,0.1
23,Class3,1704102884.0,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,2b9ef4e3749f713870b0,0.1
24,Class3,1704091536.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,328,3,b8290aea71e7a5421a02,1.0
25,Class3,1704091520.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,360,2,b8290aea71e7a5421a02,1.0
26,Class3,1704091504.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,328,2,b8290aea71e7a5421a02,1.0
27,Class3,1704091489.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,200,2,b8290aea71e7a5421a02,1.0
28,Class3,1704091475.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,200,2,b8290aea71e7a5421a02,1.0
29,Class3,1704091460.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,192,2,b8290aea71e7a5421a02,1.0
30,Class3,1704091446.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,316,2,b8290aea71e7a5421a02,1.0
31,Class3,1704091419.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,2,b8290aea71e7a5421a02,0.0
32,Class3,1704091402.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,320,2,b8290aea71e7a5421a02,1.0
33,Class3,1704091386.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,b8290aea71e7a5421a02,1.0
34,Class3,1704091373.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,324,2,b8290aea71e7a5421a02,1.0
35,Class3,1704091352.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,324,2,b8290aea71e7a5421a02,1.0
36,Class3,1704091337.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,332,2,b8290aea71e7a5421a02,1.0
37,Class3,1704091322.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,324,2,b8290aea71e7a5421a02,1.0
38,Class3,1704091296.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,192,3,b8290aea71e7a5421a02,1.0
39,Class3,1704091277.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,180,3,b8290aea71e7a5421a02,1.0
40,Class3,1704091249.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,b8290aea71e7a5421a02,1.0
41,Class3,1704091233.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,332,3,b8290aea71e7a5421a02,1.0
42,Class3,1704091210.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,2,b8290aea71e7a5421a02,1.0
43,Class3,1704091198.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,196,2,b8290aea71e7a5421a02,1.0
44,Class3,1704091183.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_gj1NLb4Jn7URf9K2kQPd,324,3,b8290aea71e7a5421a02,1.0
45,Class3,1704091169.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,2,b8290aea71e7a5421a02,1.0
46,Class3,1704091155.0,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_gj1NLb4Jn7URf9K2kQPd,308,2,b8290aea71e7a5421a02,1.0
47,Class3,1704091139.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,188,2,b8290aea71e7a5421a02,1.0
48,Class3,1704091124.0,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_m8vwGkEZc3TSW2xqYUoR,196,2,b8290aea71e7a5421a02,1.0
49,Class3,1704091102.0,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,320,2,b8290aea71e7a5421a02,1.0
50,Class3,1704091085.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,316,2,b8290aea71e7a5421a02,1.0
51,Class3,1704090924.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,316,2,b8290aea71e7a5421a02,0.0
52,Class3,1704090902.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_5Q4KoXthUuYz3bvrTDFm,200,2,b8290aea71e7a5421a02,1.0
53,Class3,1704090836.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,360,2,b8290aea71e7a5421a02,0.0
54,Class3,1704090803.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,2,b8290aea71e7a5421a02,0.0
55,Class3,1704090784.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,312,2,b8290aea71e7a5421a02,1.0
56,Class3,1704090760.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,352,2,b8290aea71e7a5421a02,1.0
57,Class3,1704090745.0,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,312,2,b8290aea71e7a5421a02,1.0
58,Class3,1704090726.0,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_5Q4KoXthUuYz3bvrTDFm,196,2,b8290aea71e7a5421a02,1.0
59,Class3,1704090692.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,320,2,b8290aea71e7a5421a02,1.0
60,Class3,1704090636.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,b8290aea71e7a5421a02,1.0
61,Class3,1704090444.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,2,b8290aea71e7a5421a02,1.0
62,Class3,1704090423.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,324,3,b8290aea71e7a5421a02,1.0
63,Class3,1704087890.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,312,2,b8290aea71e7a5421a02,1.0
64,Class3,1704015206.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,200,2,5f55600069b483f999f5,1.0
65,Class3,1704014751.0,Error2,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,320,2,5f55600069b483f999f5,0.1
66,Class3,1704014710.0,Error2,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,352,2,5f55600069b483f999f5,0.1
67,Class3,1704014673.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,372,3,5f55600069b483f999f5,1.0
68,Class3,1704014652.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,196,2,5f55600069b483f999f5,1.0
69,Class3,1704014636.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,340,3,5f55600069b483f999f5,0.0
70,Class3,1704014603.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,316,2,5f55600069b483f999f5,0.0
71,Class3,1704014565.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,5f55600069b483f999f5,1.0
72,Class3,1704014536.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,348,3,5f55600069b483f999f5,1.0
73,Class3,1704014489.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,188,3,5f55600069b483f999f5,1.0
74,Class3,1704014390.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,5f55600069b483f999f5,1.0
75,Class3,1704014347.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,324,3,5f55600069b483f999f5,1.0
76,Class3,1704014298.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,2,5f55600069b483f999f5,1.0
77,Class3,1704014082.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,348,2,5f55600069b483f999f5,1.0
78,Class3,1704009676.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,308,5,170a695a2717bcd9b74b,1.0
79,Class3,1704009651.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,336,3,170a695a2717bcd9b74b,1.0
80,Class3,1704009624.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,340,3,170a695a2717bcd9b74b,1.0
81,Class3,1704009606.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,332,3,170a695a2717bcd9b74b,0.0
82,Class3,1703981967.0,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,324,2,a0a1991396f865c9e3dc,0.6666666666666666
83,Class3,1703980678.0,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,a0a1991396f865c9e3dc,1.0
84,Class3,1703958075.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,308,3,3fee5c27236cbb682727,1.0
85,Class3,1703952442.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,320,3,a0a1991396f865c9e3dc,1.0
86,Class3,1703952417.0,Partially_Correct,2,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,316,2,a0a1991396f865c9e3dc,0.6666666666666666
87,Class3,1703948519.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,328,3,701a989d65a59c18845b,1.0
88,Class3,1703948497.0,Partially_Correct,1,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,356,2,701a989d65a59c18845b,0.3333333333333333
89,Class3,1703948296.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,2,701a989d65a59c18845b,1.0
90,Class3,1703946590.0,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,0,1,3672e2896ad7d8f2404e,0.1
91,Class3,1703942638.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,200,2,3672e2896ad7d8f2404e,1.0
92,Class3,1703942571.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,336,3,3672e2896ad7d8f2404e,0.5
93,Class3,1703939742.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,3,52f1bca9ac9c792e4457,1.0
94,Class3,1703939725.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,192,2,52f1bca9ac9c792e4457,1.0
95,Class3,1703939697.0,Absolutely_Error,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,360,2,52f1bca9ac9c792e4457,0.0
96,Class3,1703939594.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,52f1bca9ac9c792e4457,0.1
97,Class3,1703939556.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,3,52f1bca9ac9c792e4457,0.1
98,Class3,1703939542.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,3,52f1bca9ac9c792e4457,0.1
99,Class3,1703939395.0,Error1,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,0,4,52f1bca9ac9c792e4457,0.1
100,Class3,1703569781.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,324,3,75097aa30e9373a612c7,1.0
101,Class3,1703569742.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,364,3,75097aa30e9373a612c7,1.0
102,Class3,1703508344.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,320,3,72b4334deffff31dea8b,1.0
103,Class3,1703508313.0,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,0,5,72b4334deffff31dea8b,0.1
104,Class3,1703508007.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,348,3,72b4334deffff31dea8b,1.0
105,Class3,1703507973.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,328,3,72b4334deffff31dea8b,1.0
106,Class3,1703507944.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,3,72b4334deffff31dea8b,1.0
107,Class3,1703507911.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,196,3,72b4334deffff31dea8b,1.0
108,Class3,1703507878.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,324,2,72b4334deffff31dea8b,1.0
109,Class3,1703507850.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,308,3,72b4334deffff31dea8b,1.0
110,Class3,1703507822.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,72b4334deffff31dea8b,1.0
111,Class3,1703507774.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,184,3,72b4334deffff31dea8b,1.0
112,Class3,1703507710.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,72b4334deffff31dea8b,1.0
113,Class3,1703501773.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,3,3672e2896ad7d8f2404e,0.1
114,Class3,1703501658.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,5,3672e2896ad7d8f2404e,0.1
115,Class3,1703500710.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,5,3672e2896ad7d8f2404e,0.1
116,Class3,1703500178.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,0,5,3672e2896ad7d8f2404e,0.1
117,Class3,1703499731.0,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,376,4,3672e2896ad7d8f2404e,0.0
118,Class3,1703499718.0,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,204,6,3672e2896ad7d8f2404e,0.0
119,Class3,1703499509.0,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,472,4,3672e2896ad7d8f2404e,0.0
120,Class3,1703499471.0,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,368,5,3672e2896ad7d8f2404e,0.0
121,Class3,1703499341.0,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_m8vwGkEZc3TSW2xqYUoR,352,4,3672e2896ad7d8f2404e,0.0
122,Class3,1703498986.0,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,3,3672e2896ad7d8f2404e,0.0
123,Class3,1703498546.0,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_gj1NLb4Jn7URf9K2kQPd,328,5,3672e2896ad7d8f2404e,0.0
124,Class3,1703497996.0,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,352,5,3672e2896ad7d8f2404e,0.0
125,Class3,1703497807.0,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,7,3672e2896ad7d8f2404e,0.0
126,Class3,1703496884.0,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,348,7,3672e2896ad7d8f2404e,0.0
127,Class3,1703493824.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,0,3,75097aa30e9373a612c7,0.1
128,Class3,1703485758.0,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,204,4,75097aa30e9373a612c7,0.1
129,Class3,1703432703.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,328,3,84e8300978b600b5f0ba,0.0
130,Class3,1703432603.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,2,84e8300978b600b5f0ba,0.1
131,Class3,1703432587.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,84e8300978b600b5f0ba,0.1
132,Class3,1703432495.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,196,3,84e8300978b600b5f0ba,1.0
133,Class3,1703432451.0,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,84e8300978b600b5f0ba,0.1
134,Class3,1703432425.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,2,84e8300978b600b5f0ba,0.1
135,Class3,1703432367.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,4,84e8300978b600b5f0ba,0.1
136,Class3,1703432143.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,1,84e8300978b600b5f0ba,0.1
137,Class3,1703432082.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,332,3,84e8300978b600b5f0ba,1.0
138,Class3,1703432024.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,204,3,84e8300978b600b5f0ba,0.0
139,Class3,1703431996.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,212,3,84e8300978b600b5f0ba,0.0
140,Class3,1703431952.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,336,4,84e8300978b600b5f0ba,1.0
141,Class3,1703431905.0,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,512,5,84e8300978b600b5f0ba,0.0
142,Class3,1703338685.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,356,2,2ccfa5f79c8b61e465d4,1.0
143,Class3,1703338661.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,476,2,2ccfa5f79c8b61e465d4,1.0
144,Class3,1703337184.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,620,3,63aded37545ab92d41d4,1.0
145,Class3,1703337168.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,3,63aded37545ab92d41d4,0.1
146,Class3,1703337065.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,5,e851f82a650692f8e591,0.1
147,Class3,1703337036.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,3,63aded37545ab92d41d4,0.1
