index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,Mastery
60,Class6,1703131379.0,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,93f200d7351d4980fec6,0.1
61,Class6,1703131346.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,316,3,4dfdfa5e1a04c832b9b4,1.0
62,Class6,1703131332.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,0,4,4dfdfa5e1a04c832b9b4,0.1
63,Class6,1703131270.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,376,3,4dfdfa5e1a04c832b9b4,1.0
64,Class6,1703130295.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,312,3,151cd83784ab9007e8d8,1.0
65,Class6,1703129405.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,5,8e1012c9f4775ba6a451,1.0
66,Class6,1703128690.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,640,4,413cbf664ac3ba8307ea,0.3333333333333333
67,Class6,1703126542.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,344,4,3bf7b3c9aa7d93ecb603,1.0
68,Class6,1703123856.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,8e1012c9f4775ba6a451,0.1
69,Class6,1703089795.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,312,3,9ad512cc6cbd79aa81c7,1.0
70,Class6,1703084683.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,328,3,4dfdfa5e1a04c832b9b4,1.0
71,Class6,1703084627.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,316,4,4dfdfa5e1a04c832b9b4,1.0
72,Class6,1703084577.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,4dfdfa5e1a04c832b9b4,1.0
73,Class6,1703084542.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,4dfdfa5e1a04c832b9b4,1.0
74,Class6,1703084536.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,324,4,4dfdfa5e1a04c832b9b4,1.0
75,Class6,1703084365.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,308,4,4dfdfa5e1a04c832b9b4,1.0
76,Class6,1703084345.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,4dfdfa5e1a04c832b9b4,1.0
77,Class6,1703084339.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,340,4,4dfdfa5e1a04c832b9b4,1.0
78,Class6,1703083694.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,324,3,71f6622e7caa6ed92506,1.0
79,Class6,1703078165.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,192,3,9ad512cc6cbd79aa81c7,1.0
80,Class6,1703077468.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,192,4,9ad512cc6cbd79aa81c7,0.0
81,Class6,1703076604.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,324,4,151cd83784ab9007e8d8,1.0
82,Class6,1703075435.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,348,5,9ad512cc6cbd79aa81c7,1.0
83,Class6,1703075404.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,324,4,151cd83784ab9007e8d8,1.0
84,Class6,1703075129.0,Error2,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,4,9ad512cc6cbd79aa81c7,0.1
85,Class6,1703070889.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,336,4,151cd83784ab9007e8d8,1.0
86,Class6,1703069829.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,151cd83784ab9007e8d8,1.0
87,Class6,1703069656.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,188,3,151cd83784ab9007e8d8,1.0
88,Class6,1703069649.0,Error1,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,0,3,151cd83784ab9007e8d8,0.1
89,Class6,1703066941.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,9ad512cc6cbd79aa81c7,1.0
90,Class6,1703061269.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,308,4,9ad512cc6cbd79aa81c7,1.0
91,Class6,1703057938.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,204,3,9ad512cc6cbd79aa81c7,1.0
92,Class6,1703056653.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,356,4,2fe9648ea28753c73c2c,1.0
93,Class6,1702989722.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_BXr9AIsPQhwNvyGdZL57,328,4,151cd83784ab9007e8d8,1.0
94,Class6,1702989558.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,4,151cd83784ab9007e8d8,1.0
95,Class6,1702982624.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,3,151cd83784ab9007e8d8,1.0
96,Class6,1702982616.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,0,1,151cd83784ab9007e8d8,0.1
97,Class6,1702982603.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,5,151cd83784ab9007e8d8,0.1
98,Class6,1702982595.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,0,5,151cd83784ab9007e8d8,0.1
99,Class6,1702964138.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,476,3,4474f24ef69e01e2c001,1.0
100,Class6,1702012985.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,180,3,f81f52969ef1de783de3,0.0
101,Class6,1702012905.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,f81f52969ef1de783de3,0.0
102,Class6,1702012814.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,196,3,f81f52969ef1de783de3,0.0
103,Class6,1702012804.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,196,4,f81f52969ef1de783de3,0.0
104,Class6,1702012721.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,324,4,f81f52969ef1de783de3,0.0
105,Class6,1702012681.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,192,4,f81f52969ef1de783de3,0.0
106,Class6,1702012636.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,312,3,f81f52969ef1de783de3,0.0
107,Class6,1702012285.0,Error4,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,444,4,b9c7c66c8b57b9d3c6fa,0.1
108,Class6,1702012266.0,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,2,f81f52969ef1de783de3,0.1
109,Class6,1702012258.0,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,192,2,f81f52969ef1de783de3,0.1
110,Class6,1702012242.0,Error4,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,320,3,b9c7c66c8b57b9d3c6fa,0.1
111,Class6,1702012189.0,Error4,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,324,3,b9c7c66c8b57b9d3c6fa,0.1
112,Class6,1702012149.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,324,3,f81f52969ef1de783de3,1.0
113,Class6,1702012063.0,Partially_Correct,2,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,316,2,f81f52969ef1de783de3,0.6666666666666666
114,Class6,1702012036.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,312,3,b9c7c66c8b57b9d3c6fa,0.0
115,Class6,1702012021.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,5,b9c7c66c8b57b9d3c6fa,0.1
116,Class6,1702011913.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,2,f81f52969ef1de783de3,0.1
117,Class6,1702011885.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,476,3,b9c7c66c8b57b9d3c6fa,1.0
118,Class6,1702011813.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,196,3,b9c7c66c8b57b9d3c6fa,1.0
119,Class6,1702011758.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,3,f81f52969ef1de783de3,0.1
120,Class6,1702011750.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,1,f81f52969ef1de783de3,0.1
121,Class6,1702011722.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,320,3,a95a606f0110653858b2,1.0
122,Class6,1702011579.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,196,3,f81f52969ef1de783de3,1.0
123,Class6,1702011528.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,0,4,f81f52969ef1de783de3,0.1
124,Class6,1702011492.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,f81f52969ef1de783de3,0.0
125,Class6,1702011480.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,184,3,f81f52969ef1de783de3,0.0
126,Class6,1702011454.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,368,3,f81f52969ef1de783de3,1.0
127,Class6,1702011422.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,4,b9c7c66c8b57b9d3c6fa,1.0
128,Class6,1702011406.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,f81f52969ef1de783de3,0.1
129,Class6,1702011388.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,316,3,f81f52969ef1de783de3,1.0
130,Class6,1702011301.0,Error8,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,376,3,f81f52969ef1de783de3,0.1
131,Class6,1702011280.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,344,3,f81f52969ef1de783de3,0.0
132,Class6,1702011234.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,f81f52969ef1de783de3,1.0
133,Class6,1702011196.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,312,4,f81f52969ef1de783de3,0.0
134,Class6,1702011091.0,Error3,0,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,448,3,f81f52969ef1de783de3,0.1
135,Class6,1702011083.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,316,4,f81f52969ef1de783de3,1.0
136,Class6,1702011039.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,332,400,f81f52969ef1de783de3,0.6666666666666666
137,Class6,1702011015.0,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,316,3,f81f52969ef1de783de3,0.1
138,Class6,1702011005.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,468,3,f81f52969ef1de783de3,1.0
139,Class6,1702010859.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,324,3,b9c7c66c8b57b9d3c6fa,1.0
140,Class6,1702010506.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,316,3,a95a606f0110653858b2,1.0
141,Class6,1702010476.0,Error2,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,464,4,a95a606f0110653858b2,0.1
142,Class6,1702010424.0,Error2,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,512,4,a95a606f0110653858b2,0.1
143,Class6,1702010354.0,Error2,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,316,4,a95a606f0110653858b2,0.1
144,Class6,1702010342.0,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,0,5,a95a606f0110653858b2,0.1
145,Class6,1702010280.0,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,0,3,a95a606f0110653858b2,0.1
146,Class6,1702009903.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,320,3,a95a606f0110653858b2,1.0
